PGM_CODE,PGM_VERSION_NUMBER,AREA_CODE,year,month,day,quar,NAME,latitude_s,latitude_h,longitude_s,longitude_h,sample,DURATION,BOTTOM_TRACK,TOR_CODE,MESH_SIZE,water_depth,PMR_area_code,alkarea,DUTCH_NAME,snumtot,age0,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,agetot
DFS,1.0,618,2005,9,13,3,Stern,53.44338,53.44562,5.96572,5.98227,2200074,15.0,1200,Boomkor03k,0.020000,5.5,WaddenzeeOost,11,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,618,2005,9,13,3,Stern,53.46638,53.46217,6.04703,6.0645,2200075,15.0,1470,Boomkor03k,0.020000,3,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,618,2005,9,13,3,Stern,53.44707,53.446,6.19127,6.1755,2200076,15.0,1200,Boomkor03k,0.020000,4.5,WaddenzeeOost,11,Tong,48,48,0,0,0,0,0,0,0,0,0,0,48
DFS,1.0,618,2005,9,14,3,Stern,53.44673,53.44333,6.15785,6.14083,2200077,15.0,1380,Boomkor03k,0.020000,9.5,WaddenzeeOost,11,Tong,11,11,0,0,0,0,0,0,0,0,0,0,11
DFS,1.0,618,2005,9,14,3,Stern,53.43218,53.43482,6.12687,6.10833,2200078,15.0,1370,Boomkor03k,0.020000,10.7,WaddenzeeOost,11,Tong,45,45,0,0,0,0,0,0,0,0,0,0,45
DFS,1.0,618,2005,9,14,3,Stern,53.43647,53.44133,6.09078,6.07448,2200079,15.0,1250,Boomkor03k,0.020000,11.4,WaddenzeeOost,11,Tong,424,424,0,0,0,0,0,0,0,0,0,0,424
DFS,1.0,618,2005,9,14,3,Stern,53.4593,53.47067,6.0747,6.079,2200080,15.0,1460,Boomkor03k,0.020000,5.3,WaddenzeeOost,11,Tong,5,5,0,0,0,0,0,0,0,0,0,0,5
DFS,1.0,618,2005,9,14,3,Stern,53.40228,53.50767,6.1014,6.13767,2200081,15.0,1600,Boomkor03k,0.020000,6,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,618,2005,9,15,3,Stern,53.43132,53.43208,6.276,6.259,2200082,15.0,1400,Boomkor03k,0.020000,3.4,WaddenzeeOost,11,Tong,6,6,0,0,0,0,0,0,0,0,0,0,6
DFS,1.0,618,2005,9,15,3,Stern,53.41817,53.41697,6.27718,6.20677,2200083,15.0,1650,Boomkor03k,0.020000,7,WaddenzeeOost,11,Tong,64,64,0,0,0,0,0,0,0,0,0,0,64
DFS,1.0,618,2005,9,15,3,Stern,53.42417,53.42867,6.16695,6.14833,2200084,15.0,1400,Boomkor03k,0.020000,9.4,WaddenzeeOost,11,Tong,65,65,0,0,0,0,0,0,0,0,0,0,65
DFS,1.0,619,2005,9,20,3,Stern,53.49968,53.48387,6.42722,6.41585,2200091,15.0,1800,Boomkor03k,0.020000,4,WaddenzeeOost,11,Tong,14,14,0,0,0,0,0,0,0,0,0,0,14
DFS,1.0,619,2005,9,21,3,Stern,53.48437,53.4915,6.51328,6.46413,2200110,15.0,1260,Boomkor03k,0.020000,6,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,619,2005,9,21,3,Stern,53.49927,53.51233,6.46123,6.4615,2200111,15.0,1560,Boomkor03k,0.020000,11.4,WaddenzeeOost,11,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,619,2005,9,21,3,Stern,53.52528,53.52017,6.45727,6.4495,2200112,15.0,1520,Boomkor03k,0.020000,11.2,WaddenzeeOost,11,Tong,8,8,0,0,0,0,0,0,0,0,0,0,8
DFS,1.0,619,2005,9,21,3,Stern,53.547,53.54925,6.40127,6.37718,2200113,15.0,1480,Boomkor03k,0.020000,8.7,WaddenzeeOost,11,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,619,2005,9,21,3,Stern,53.48383,53.49933,6.44768,6.44933,2200114,15.0,1800,Boomkor03k,0.020000,8.5,WaddenzeeOost,11,Tong,56,56,0,0,0,0,0,0,0,0,0,0,56
DFS,1.0,619,2005,9,22,3,Stern,53.43783,53.45303,6.51787,6.49197,2200115,15.0,1910,Boomkor03k,0.020000,6.7,WaddenzeeOost,11,Tong,36,36,0,0,0,0,0,0,0,0,0,0,36
DFS,1.0,619,2005,9,22,3,Stern,53.45222,53.45733,6.52483,6.54067,2200116,15.0,1590,Boomkor03k,0.020000,5.5,WaddenzeeOost,11,Tong,43,43,0,0,0,0,0,0,0,0,0,0,43
DFS,1.0,619,2005,9,22,3,Stern,53.4613,53.457,6.565,6.56783,2200117,15.0,1460,Boomkor03k,0.020000,2.5,WaddenzeeOost,11,Tong,27,27,0,0,0,0,0,0,0,0,0,0,27
DFS,1.0,620,2005,9,22,3,Stern,53.51043,53.50328,6.68007,6.69333,2200118,15.0,1330,Boomkor03k,0.020000,7.7,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,620,2005,9,22,3,Stern,53.50548,53.5135,6.78133,6.76933,2200119,15.0,1330,Boomkor03k,0.020000,10.5,WaddenzeeOost,11,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,620,2005,9,22,3,Stern,53.50685,53.51783,6.78865,6.7823,2200120,15.0,1470,Boomkor03k,0.020000,17.1,WaddenzeeOost,11,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,620,2005,9,22,3,Stern,53.5347,53.545,6.75638,6.74275,2200121,15.0,1560,Boomkor03k,0.020000,6.4,WaddenzeeOost,11,Tong,25,25,0,0,0,0,0,0,0,0,0,0,25
DFS,1.0,620,2005,9,22,3,Stern,53.52805,53.5415,6.66222,6.65717,2200122,15.0,1650,Boomkor03k,0.020000,7.2,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,620,2005,9,23,3,Stern,53.46947,53.47667,6.80307,6.78517,2200123,15.0,1310,Boomkor03k,0.020000,10.5,WaddenzeeOost,11,Tong,111,110,1,0,0,0,0,0,0,0,0,0,111
DFS,1.0,620,2005,9,23,3,Stern,53.42425,53.41207,6.88915,6.89045,2200124,15.0,1450,Boomkor03k,0.020000,3.7,WaddenzeeOost,11,Tong,21,21,0,0,0,0,0,0,0,0,0,0,21
DFS,1.0,620,2005,9,23,3,Stern,53.3905,53.3803,6.89517,6.89618,2200125,15.0,1200,Boomkor03k,0.020000,7.3,WaddenzeeOost,11,Tong,208,208,0,0,0,0,0,0,0,0,0,0,208
DFS,1.0,620,2005,9,23,3,Stern,53.35395,53.34377,6.90588,6.91997,2200126,15.0,1380,Boomkor03k,0.020000,6.8,WaddenzeeOost,11,Tong,1072,1072,0,0,0,0,0,0,0,0,0,0,1072
DFS,1.0,620,2005,9,26,3,Stern,53.34618,53.33367,6.98743,6.99243,2200127,15.0,1520,Boomkor03k,0.020000,8.9,WaddenzeeOost,11,Tong,152,152,0,0,0,0,0,0,0,0,0,0,152
DFS,1.0,620,2005,9,26,3,Stern,53.31342,53.31403,7.0353,7.05392,2200128,15.0,1160,Boomkor03k,0.020000,6.4,WaddenzeeOost,11,Tong,154,154,0,0,0,0,0,0,0,0,0,0,154
DFS,1.0,620,2005,9,26,3,Stern,53.31857,53.315,7.13138,7.149,2200129,15.0,1520,Boomkor03k,0.020000,7.3,WaddenzeeOost,11,Tong,53,53,0,0,0,0,0,0,0,0,0,0,53
DFS,1.0,620,2005,9,26,3,Stern,53.29033,53.27833,7.164,7.16142,2200130,15.0,1290,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,164,164,0,0,0,0,0,0,0,0,0,0,164
DFS,1.0,620,2005,9,26,3,Stern,53.33425,53.33113,6.95092,6.9658,2200131,15.0,1220,Boomkor03k,0.020000,4.2,WaddenzeeOost,11,Tong,5,5,0,0,0,0,0,0,0,0,0,0,5
DFS,1.0,620,2005,9,27,3,Stern,53.51123,53.5209,6.9504,6.96762,2200132,15.0,1500,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,620,2005,9,27,3,Stern,53.5332,53.5439,6.96742,6.8564,2200133,15.0,1310,Boomkor03k,0.020000,6.1,WaddenzeeOost,11,Tong,7,7,0,0,0,0,0,0,0,0,0,0,7
DFS,1.0,620,2005,9,27,3,Stern,53.56542,53.57725,6.9355,6.94145,2200134,15.0,1410,Boomkor03k,0.020000,15.8,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,620,2005,9,27,3,Stern,53.5645,53.57558,6.84193,6.96095,2200135,15.0,1490,Boomkor03k,0.020000,7.3,WaddenzeeOost,11,Tong,9,9,0,0,0,0,0,0,0,0,0,0,9
DFS,1.0,620,2005,9,27,3,Stern,53.5815,53.59042,6.95492,6.94655,2200136,15.0,1330,Boomkor03k,0.020000,7.1,WaddenzeeOost,11,Tong,5,5,0,0,0,0,0,0,0,0,0,0,5
DFS,1.0,620,2005,9,27,3,Stern,53.57597,53.58753,6.91702,6.91473,2200137,15.0,1350,Boomkor03k,0.020000,9.6,WaddenzeeOost,11,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,620,2005,9,27,3,Stern,53.6043,53.59367,6.88792,6.88347,2200138,15.0,1270,Boomkor03k,0.020000,12.7,WaddenzeeOost,11,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,620,2005,9,27,3,Stern,53.5955,53.58525,6.91767,6.9264,2200139,15.0,1330,Boomkor03k,0.020000,6.5,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,620,2005,9,27,3,Stern,53.56623,53.55483,6.93545,6.94022,2200140,15.0,1260,Boomkor03k,0.020000,16.7,WaddenzeeOost,11,Tong,4,4,0,0,0,0,0,0,0,0,0,0,4
DFS,1.0,620,2005,9,27,3,Stern,53.50583,53.5845,6.94667,6.88497,2200141,15.0,1230,Boomkor03k,0.020000,12,WaddenzeeOost,11,Tong,8,8,0,0,0,0,0,0,0,0,0,0,8
DFS,1.0,620,2005,9,28,3,Stern,53.49775,53.49783,6.8543,6.8364,2200143,15.0,1210,Boomkor03k,0.020000,5.2,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,620,2005,9,28,3,Stern,53.45597,53.46425,6.89902,6.88558,2200144,15.0,1370,Boomkor03k,0.020000,11.9,WaddenzeeOost,11,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,620,2005,9,28,3,Stern,53.44248,53.43617,6.93622,6.93483,2200145,15.0,1110,Boomkor03k,0.020000,8.5,WaddenzeeOost,11,Tong,37,37,0,0,0,0,0,0,0,0,0,0,37
DFS,1.0,620,2005,9,28,3,Stern,53.4075,53.41875,6.93843,6.92697,2200146,15.0,1640,Boomkor03k,0.020000,11,WaddenzeeOost,11,Tong,27,27,0,0,0,0,0,0,0,0,0,0,27
DFS,1.0,620,2005,9,28,3,Stern,53.37608,53.3893,6.98175,6.9794,2200147,15.0,1580,Boomkor03k,0.020000,12,WaddenzeeOost,11,Tong,220,220,0,0,0,0,0,0,0,0,0,0,220
DFS,1.0,620,2005,9,28,3,Stern,53.38198,53.38958,6.95563,6.95367,2200148,15.0,1200,Boomkor03k,0.020000,3.8,WaddenzeeOost,11,Tong,54,54,0,0,0,0,0,0,0,0,0,0,54
DFS,1.0,620,2005,9,28,3,Stern,53.39845,53.40357,6.9464,6.93917,2200149,15.0,1260,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,82,82,0,0,0,0,0,0,0,0,0,0,82
DFS,1.0,620,2005,9,28,3,Stern,53.42005,53.41,6.9633,6.95333,2200150,15.0,1440,Boomkor03k,0.020000,4.5,WaddenzeeOost,11,Tong,5,5,0,0,0,0,0,0,0,0,0,0,5
DFS,1.0,620,2005,9,28,3,Stern,53.40678,53.39433,6.97327,6.98145,2200151,15.0,1250,Boomkor03k,0.020000,4.8,WaddenzeeOost,11,Tong,8,8,0,0,0,0,0,0,0,0,0,0,8
DFS,1.0,638,2005,9,5,3,Schollevaar,51.4265,,4.00683,,2300001,15.0,1640,Boomkor03k,0.020000,8,Westerschelde,10,Tong,25,25,0,0,0,0,0,0,0,0,0,0,25
DFS,1.0,638,2005,9,5,3,Schollevaar,51.40433,,4.041,,2300002,15.0,1760,Boomkor03k,0.020000,,Westerschelde,10,Tong,26,13.5,9.6111111111,2.2142857143,0.6746031746,0,0,0,0,0,0,0,26
DFS,1.0,638,2005,9,5,3,Schollevaar,51.3845,,4.04717,,2300003,15.0,1740,Boomkor03k,0.020000,15,Westerschelde,10,Tong,10,7,0.5555555556,1.6222222222,0.6222222222,0.2,0,0,0,0,0,0,10
DFS,1.0,638,2005,9,5,3,Schollevaar,51.37767,,4.0755,,2300004,15.0,1650,Boomkor03k,0.020000,3,Westerschelde,10,Tong,20,20,0,0,0,0,0,0,0,0,0,0,20
DFS,1.0,638,2005,9,6,3,Schollevaar,51.4345,,3.55267,,2300005,15.0,1820,Boomkor03k,0.020000,10,Westerschelde,10,,,,,,,,,,,,,,
DFS,1.0,638,2005,9,6,3,Schollevaar,51.43733,,3.52867,,2300006,15.0,1500,Boomkor03k,0.020000,5,Westerschelde,10,,,,,,,,,,,,,,
DFS,1.0,638,2005,9,6,3,Schollevaar,51.47267,,3.47433,,2300007,15.0,1410,Boomkor03k,0.020000,7,Westerschelde,10,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,638,2005,9,6,3,Schollevaar,51.5235,,3.41967,,2300008,15.0,1680,Boomkor03k,0.020000,8,Westerschelde,10,,,,,,,,,,,,,,
DFS,1.0,638,2005,9,6,3,Schollevaar,51.473,,3.50683,,2300009,15.0,1800,Boomkor03k,0.020000,16,Westerschelde,10,Tong,1,0,0,0.7142857143,0.2857142857,0,0,0,0,0,0,0,1
DFS,1.0,638,2005,9,6,3,Schollevaar,51.41533,,3.58233,,2300010,15.0,1810,Boomkor03k,0.020000,17,Westerschelde,10,Tong,16,12,3.3555555556,0.5333333333,0.1111111111,0,0,0,0,0,0,0,16
DFS,1.0,638,2005,9,7,3,Schollevaar,51.47633,,3.9595,,2300011,15.0,1200,Boomkor03k,0.020000,5,Westerschelde,10,Tong,10,10,0,0,0,0,0,0,0,0,0,0,10
DFS,1.0,638,2005,9,7,3,Schollevaar,51.423,,3.93083,,2300012,15.0,1210,Boomkor03k,0.020000,2.5,Westerschelde,10,Tong,9,9,0,0,0,0,0,0,0,0,0,0,9
DFS,1.0,638,2005,9,7,3,Schollevaar,51.40483,,3.91167,,2300013,15.0,1780,Boomkor03k,0.020000,9,Westerschelde,10,Tong,13,13,0,0,0,0,0,0,0,0,0,0,13
DFS,1.0,638,2005,9,7,3,Schollevaar,51.39167,,3.79867,,2300014,15.0,1620,Boomkor03k,0.020000,8,Westerschelde,10,Tong,363,360,1.6,1.1142857143,0.2857142857,0,0,0,0,0,0,0,363
DFS,1.0,638,2005,9,7,3,Schollevaar,51.40217,,3.779,,2300015,15.0,1630,Boomkor03k,0.020000,11,Westerschelde,10,Tong,167,160,4,0.4,2.4,0.2,0,0,0,0,0,0,167
DFS,1.0,638,2005,9,7,3,Schollevaar,51.37783,,3.78283,,2300016,15.0,1300,Boomkor03k,0.020000,4,Westerschelde,10,Tong,8,8,0,0,0,0,0,0,0,0,0,0,8
DFS,1.0,638,2005,9,7,3,Schollevaar,51.38033,,3.708,,2300017,15.0,1620,Boomkor03k,0.020000,13,Westerschelde,10,Tong,37,37,0,0,0,0,0,0,0,0,0,0,37
DFS,1.0,638,2005,9,7,3,Schollevaar,51.374,,3.73967,,2300018,15.0,1560,Boomkor03k,0.020000,13,Westerschelde,10,Tong,59,56,1.3555555556,0.5333333333,1.1111111111,0,0,0,0,0,0,0,59
DFS,1.0,638,2005,9,7,3,Schollevaar,51.42333,,3.95633,,2300019,15.0,1140,Boomkor03k,0.020000,3,Westerschelde,10,Tong,6,6,0,0,0,0,0,0,0,0,0,0,6
DFS,1.0,638,2005,9,8,3,Schollevaar,51.4055,,3.6515,,2300020,15.0,1560,Boomkor03k,0.020000,6,Westerschelde,10,Tong,44,44,0,0,0,0,0,0,0,0,0,0,44
DFS,1.0,638,2005,9,8,3,Schollevaar,51.3815,,3.6315,,2300021,15.0,1440,Boomkor03k,0.020000,5,Westerschelde,10,Tong,104,104,0,0,0,0,0,0,0,0,0,0,104
DFS,1.0,638,2005,9,8,3,Schollevaar,51.38633,,3.7075,,2300022,15.0,1450,Boomkor03k,0.020000,17,Westerschelde,10,Tong,4,4,0,0,0,0,0,0,0,0,0,0,4
DFS,1.0,638,2005,9,8,3,Schollevaar,51.41017,,3.6865,,2300023,15.0,1200,Boomkor03k,0.020000,12,Westerschelde,10,Tong,4,2,2,0,0,0,0,0,0,0,0,0,4
DFS,1.0,638,2005,9,8,3,Schollevaar,51.4135,,3.6585,,2300024,15.0,1360,Boomkor03k,0.020000,12,Westerschelde,10,Tong,4,3,0,0,1,0,0,0,0,0,0,0,4
DFS,1.0,638,2005,9,12,3,Schollevaar,51.38333,,3.90133,,2300025,15.0,1620,Boomkor03k,0.020000,5,Westerschelde,10,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,638,2005,9,12,3,Schollevaar,51.35283,,3.86517,,2300026,15.0,1500,Boomkor03k,0.020000,8,Westerschelde,10,Tong,7,7,0,0,0,0,0,0,0,0,0,0,7
DFS,1.0,638,2005,9,12,3,Schollevaar,51.37667,,3.81583,,2300027,15.0,1550,Boomkor03k,0.020000,20,Westerschelde,10,Tong,5,5,0,0,0,0,0,0,0,0,0,0,5
DFS,1.0,638,2005,9,12,3,Schollevaar,51.38317,,3.8295,,2300028,15.0,1480,Boomkor03k,0.020000,3,Westerschelde,10,Tong,37,37,0,0,0,0,0,0,0,0,0,0,37
DFS,1.0,638,2005,9,13,3,Schollevaar,51.465,,3.983,,2300029,15.0,1310,Boomkor03k,0.020000,12,Westerschelde,10,Tong,92,86,4.6,1,0.4,0,0,0,0,0,0,0,92
DFS,1.0,638,2005,9,13,3,Schollevaar,51.43233,,3.937,,2300030,15.0,1440,Boomkor03k,0.020000,4,Westerschelde,10,Tong,26,25,0.5555555556,0.3333333333,0.1111111111,0,0,0,0,0,0,0,26
DFS,1.0,638,2005,9,13,3,Schollevaar,51.44433,,3.95417,,2300031,15.0,1420,Boomkor03k,0.020000,21,Westerschelde,10,Tong,11,11,0,0,0,0,0,0,0,0,0,0,11
DFS,1.0,638,2005,9,13,3,Schollevaar,51.41883,,4.0385,,2300032,15.0,1400,Boomkor03k,0.020000,11,Westerschelde,10,Tong,10,9,1,0,0,0,0,0,0,0,0,0,10
DFS,1.0,638,2005,9,13,3,Schollevaar,51.39433,,4.07183,,2300033,15.0,1320,Boomkor03k,0.020000,12,Westerschelde,10,Tong,16,13,3,0,0,0,0,0,0,0,0,0,16
DFS,1.0,638,2005,9,13,3,Schollevaar,51.377,,4.14167,,2300034,15.0,1240,Boomkor03k,0.020000,12,Westerschelde,10,Tong,11,7,3,1,0,0,0,0,0,0,0,0,11
DFS,1.0,638,2005,9,13,3,Schollevaar,51.38767,,4.15467,,2300035,15.0,1530,Boomkor03k,0.020000,3.5,Westerschelde,10,Tong,10,10,0,0,0,0,0,0,0,0,0,0,10
DFS,1.0,638,2005,9,13,3,Schollevaar,51.39583,,4.2195,,2300036,15.0,1520,Boomkor03k,0.020000,6,Westerschelde,10,Tong,17,17,0,0,0,0,0,0,0,0,0,0,17
DFS,1.0,634,2005,9,14,3,Schollevaar,51.59483,,3.94767,,2300037,15.0,1160,Boomkor03k,0.020000,5,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,14,3,Schollevaar,51.61667,,3.93,,2300038,15.0,1480,Boomkor03k,0.020000,20,Oosterschelde,10,Tong,1,0,0.5555555556,0.3333333333,0.1111111111,0,0,0,0,0,0,0,1
DFS,1.0,634,2005,9,14,3,Schollevaar,51.603,,3.91233,,2300039,15.0,1350,Boomkor03k,0.020000,13,Oosterschelde,10,Tong,4,3,1,0,0,0,0,0,0,0,0,0,4
DFS,1.0,634,2005,9,14,3,Schollevaar,51.56683,,3.91617,,2300040,15.0,1370,Boomkor03k,0.020000,12,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,14,3,Schollevaar,51.55117,,3.93067,,2300041,15.0,1400,Boomkor03k,0.020000,19,Oosterschelde,10,Tong,5,4,1,0,0,0,0,0,0,0,0,0,5
DFS,1.0,634,2005,9,14,3,Schollevaar,51.53817,,3.94383,,2300042,15.0,1350,Boomkor03k,0.020000,40,Oosterschelde,10,Tong,320,290,25.911111111,2.8952380952,1.1936507937,0,0,0,0,0,0,0,320
DFS,1.0,634,2005,9,14,3,Schollevaar,51.52783,,3.98483,,2300043,15.0,1300,Boomkor03k,0.020000,38,Oosterschelde,10,Tong,36,8,23.111111111,3.580952381,1.3079365079,0,0,0,0,0,0,0,36
DFS,1.0,634,2005,9,15,3,Schollevaar,51.526,,4.03433,,2300044,15.0,1220,Boomkor03k,0.020000,14,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,15,3,Schollevaar,51.54367,,3.9915,,2300045,15.0,1200,Boomkor03k,0.020000,5,Oosterschelde,10,Tong,1,0,1,0,0,0,0,0,0,0,0,0,1
DFS,1.0,634,2005,9,15,3,Schollevaar,51.56667,,3.964,,2300046,15.0,1460,Boomkor03k,0.020000,18,Oosterschelde,10,Tong,5,1,3,0.7142857143,0.2857142857,0,0,0,0,0,0,0,5
DFS,1.0,634,2005,9,15,3,Schollevaar,51.59417,,3.95183,,2300047,15.0,1360,Boomkor03k,0.020000,16,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,15,3,Schollevaar,51.6075,,3.96067,,2300048,15.0,1480,Boomkor03k,0.020000,15,Oosterschelde,10,Tong,1,0,0.8,0.2,0,0,0,0,0,0,0,0,1
DFS,1.0,634,2005,9,15,3,Schollevaar,51.6025,,4.02383,,2300049,15.0,1270,Boomkor03k,0.020000,27,Oosterschelde,10,Tong,92,80,7.4666666667,3.5777777778,0.9555555556,0,0,0,0,0,0,0,92
DFS,1.0,634,2005,9,15,3,Schollevaar,51.6285,,4.07833,,2300050,15.0,1350,Boomkor03k,0.020000,16,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,15,3,Schollevaar,51.66067,,4.12167,,2300051,15.0,1310,Boomkor03k,0.020000,10,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,15,3,Schollevaar,51.66367,,4.12183,,2300052,15.0,1240,Boomkor03k,0.020000,12,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,19,3,Schollevaar,51.521,,4.09183,,2300053,8.0,640,Boomkor03k,0.020000,20,Oosterschelde,10,Tong,2,0,0,1.6031746032,0.3968253968,0,0,0,0,0,0,0,2
DFS,1.0,634,2005,9,19,3,Schollevaar,51.52,,4.13067,,2300054,5.0,450,Boomkor03k,0.020000,9,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,19,3,Schollevaar,51.503,,4.1295,,2300055,5.0,460,Boomkor03k,0.020000,22,Oosterschelde,10,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,634,2005,9,19,3,Schollevaar,51.4875,,4.14333,,2300056,5.0,460,Boomkor03k,0.020000,13,Oosterschelde,10,Tong,1,0,0,1,0,0,0,0,0,0,0,0,1
DFS,1.0,634,2005,9,19,3,Schollevaar,51.483,,4.17483,,2300057,5.0,380,Boomkor03k,0.020000,14,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,19,3,Schollevaar,51.47567,,4.136,,2300058,5.0,500,Boomkor03k,0.020000,11,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,19,3,Schollevaar,51.46633,,4.15483,,2300059,5.0,510,Boomkor03k,0.020000,13,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,20,3,Schollevaar,51.61017,,3.86783,,2300060,15.0,1640,Boomkor03k,0.020000,16,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,20,3,Schollevaar,51.61117,,3.83817,,2300061,15.0,1480,Boomkor03k,0.020000,27,Oosterschelde,10,Tong,24,21,3,0,0,0,0,0,0,0,0,0,24
DFS,1.0,634,2005,9,20,3,Schollevaar,51.6175,,3.80833,,2300062,15.0,1370,Boomkor03k,0.020000,5,Oosterschelde,10,Tong,6,6,0,0,0,0,0,0,0,0,0,0,6
DFS,1.0,634,2005,9,20,3,Schollevaar,51.61083,,3.78417,,2300063,15.0,1470,Boomkor03k,0.020000,21,Oosterschelde,10,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,634,2005,9,20,3,Schollevaar,51.618,,3.7345,,2300064,15.0,1520,Boomkor03k,0.020000,4,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,20,3,Schollevaar,51.60833,,3.7145,,2300065,15.0,1440,Boomkor03k,0.020000,24,Oosterschelde,10,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,634,2005,9,20,3,Schollevaar,51.60083,,3.735,,2300066,15.0,1480,Boomkor03k,0.020000,43,Oosterschelde,10,Tong,4,4,0,0,0,0,0,0,0,0,0,0,4
DFS,1.0,634,2005,9,21,3,Schollevaar,51.65,,3.86083,,2300067,15.0,1400,Boomkor03k,0.020000,15,Oosterschelde,10,Tong,16,16,0,0,0,0,0,0,0,0,0,0,16
DFS,1.0,634,2005,9,21,3,Schollevaar,51.66933,,3.84983,,2300068,15.0,1440,Boomkor03k,0.020000,36,Oosterschelde,10,Tong,59,32,20.222222222,2.9333333333,2.0444444444,1.1333333333,0.3333333333,0.3333333333,0,0,0,0,59
DFS,1.0,634,2005,9,21,3,Schollevaar,51.67933,,3.825,,2300069,15.0,1630,Boomkor03k,0.020000,22,Oosterschelde,10,Tong,24,24,0,0,0,0,0,0,0,0,0,0,24
DFS,1.0,634,2005,9,21,3,Schollevaar,51.671,,3.76867,,2300072,8.0,750,Boomkor03k,0.020000,10,Oosterschelde,10,Tong,3,2,1,0,0,0,0,0,0,0,0,0,3
DFS,1.0,634,2005,9,21,3,Schollevaar,51.667,,3.75417,,2300073,15.0,1220,Boomkor03k,0.020000,19,Oosterschelde,10,Tong,13,11,1,0.7142857143,0.2857142857,0,0,0,0,0,0,0,13
DFS,1.0,634,2005,9,21,3,Schollevaar,51.643,,3.75717,,2300074,15.0,1480,Boomkor03k,0.020000,20,Oosterschelde,10,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,634,2005,9,22,3,Schollevaar,51.615,,3.87833,,2300075,15.0,1560,Boomkor03k,0.020000,5,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,22,3,Schollevaar,51.6325,,3.84983,,2300076,15.0,1500,Boomkor03k,0.020000,7,Oosterschelde,10,Tong,24,24,0,0,0,0,0,0,0,0,0,0,24
DFS,1.0,634,2005,9,22,3,Schollevaar,51.63817,,3.80383,,2300077,15.0,1410,Boomkor03k,0.020000,21,Oosterschelde,10,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,634,2005,9,22,3,Schollevaar,51.6455,,3.80383,,2300078,15.0,1520,Boomkor03k,0.020000,16,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,2005,9,22,3,Schollevaar,51.62233,,3.7855,,2300079,15.0,1530,Boomkor03k,0.020000,9,Oosterschelde,10,Tong,6,5,1,0,0,0,0,0,0,0,0,0,6
DFS,1.0,403,2006,9,25,3,Isis,52.52267,52.53397,4.53478,4.53762,2100001,15.0,1379,Boomkor06k,0.020000,15,NoordHolland,22,Tong,117,96,21,0,0,0,0,0,0,0,0,0,117
