Longitude,Latitude,MudPercent,SandPercent,GravelPercent,TotalD50,SandD50,GravelD50,Rock10cm,Rock50cm,Porosity,Permeability,POC,TN,SurfaceCarbon,SurfaceNitrogen,OrbitalVelMean,OrbitalVelMax,TidalVelMean,TidalVelMax
-4.0625,54.0625,2.5512070655822754,86.06507110595703,11.383721351623535,0.32408052682876587,0.3646945655345917,3.543886423110962,0,0,0.3853739798069,3.3780291931739814e-12,0.10235228389501572,0.025854164734482765,0.16670720279216766,0.042110200971364975,0.029889734461903572,0.41050469875335693,39.17936706542969,96.28545379638672
-3.9375,54.0625,4.381755352020264,92.13179779052734,3.4864468574523926,0.2863146960735321,0.31728437542915344,3.249767780303955,0,0,0.3894471526145935,1.9069236207452933e-12,0.08533213287591934,0.027436863631010056,0.1380644142627716,0.04439188539981842,0.01736503094434738,0.2980630099773407,36.21249771118164,87.57347869873047
-3.8125,54.0625,7.030001640319824,89.16326904296875,3.806727409362793,0.25526440143585205,0.29608285427093506,3.4309194087982178,0,0,0.3939404785633087,1.1226903738267846e-12,0.16844357550144196,0.033486343920230865,0.270530104637146,0.05378100275993347,0.02205917052924633,0.3437137305736542,32.22810363769531,71.88348388671875
-3.6875,54.0625,30.274839401245117,69.708251953125,0.016910286620259285,0.21767781674861908,0.16256314516067505,3.677461624145508,0,0,0.4015335738658905,5.382852366966895e-13,0.48899224400520325,0.05999619886279106,0.7755103707313538,0.09515013545751572,0.03913972154259682,0.47968846559524536,31.66402244567871,65.97704315185547
-3.5625,54.0625,46.2979621887207,53.7020378112793,0,0.1800912469625473,0.14131155610084534,3.924003839492798,0,0,0.4130415618419647,2.2443899766032976e-13,0.5255503058433533,0.06520727276802063,0.8174619078636169,0.10142598301172256,0.0668310597538948,0.654228925704956,30.152111053466797,60.07286071777344
-3.4375,54.0625,31.301376342773438,68.58186340332031,0.11675559729337692,0.09985458105802536,0.14937026798725128,4.511282444000244,0,0,0.4720016419887543,1.4759898083480452e-14,0.6222106218338013,0.09019668400287628,0.8705943822860718,0.1262028068304062,0.08142298460006714,0.7356809377670288,28.481212615966797,55.737098693847656
-3.3125,54.0625,7.201505184173584,89.8960952758789,2.9023990631103516,0.2558741271495819,0.2665693163871765,4.359359264373779,0,0,0.3938392996788025,1.1351196675321584e-12,0.4984705150127411,0.05921376124024391,0.8007060885429382,0.09511659294366837,0.3165462017059326,1.8649673461914062,25.308027267456055,59.71503448486328
-3.0625,54.0625,11.94019603729248,78.88322448730469,9.176581382751465,0.27045053243637085,0.22233465313911438,5.354737281799316,0.007406666874885559,0.0063647618517279625,0.39158499240875244,1.4658362414501913e-12,0.7274348139762878,0.07194863259792328,1.1728429794311523,0.11600276082754135,0.5755225419998169,3.0955333709716797,48.45951843261719,127.98656463623047
-2.9375,54.0625,15.086406707763672,77.606475830078125,7.307117938995361,0.22863580286502838,0.2793540954589844,5.199871063232422,0.009277667850255966,0.007860000245273113,0.3990080654621124,6.752283736484455e-13,NA,NA,NA,NA,0.5755225419998169,3.0955333709716797,54.837345123291016,126.63334655761719
-0.0625,54.0625,7.767340660095215,51.06166458129883,41.17099380493164,0.709425151348114,0.39181169867515564,10.789472579956055,0,0,0.3716736137866974,1.2558389050898455e-10,0.511297881603241,0.05419892072677612,0.8513441681861877,0.09024471789598465,0.06800027191638947,0.3890579044818878,44.620140075683594,92.04459381103516
0.0625,54.0625,5.555064678192139,44.19978713989258,50.245147705078125,1.843923568725586,0.2794058620929718,12.111717224121094,0,0,0.36726534366607666,1.0313439879894304e-8,0.49331554770469666,0.05246696621179581,0.8271653056144714,0.08797381818294525,0.03335428982973099,0.23565934598445892,47.03812789916992,105.20188903808594
0.1875,54.0625,3.4427433013916016,63.917877197265625,32.639381408691406,0.5446104407310486,0.4515156149864197,7.194568634033203,0,0.20000000298023224,0.37460899353027344,3.7071210684525013e-11,0.8465095162391663,0.06687687337398529,1.4029085636138916,0.11083412170410156,0.022252880036830902,0.18368051946163177,46.16554641723633,103.38349914550781
0.3125,54.0625,1.3181244134902954,75.6143569946289,23.067516326904297,0.5422263145446777,0.33354344964027405,7.023374080657959,0.25,0.25,0.3746686577796936,3.6328169639165964e-11,0.6151015758514404,0.054691605269908905,1.0193021297454834,0.09063099324703217,0.022599052637815475,0.1853722482919693,44.5393180847168,97.41410827636719
0.4375,54.0625,0.5111397504806519,96.17717742919922,3.3116796016693115,0.3448217809200287,0.30782949924468994,4.835668087005615,0.1666666716337204,0.3333333432674408,0.38359951972961426,4.497793630597879e-12,0.3529442250728607,0.04655880481004715,0.5765207409858704,0.07605200260877609,0.023996256291866302,0.1922641545534134,43.285552978515625,91.80728912353516
0.5625,54.0625,0.7404751777648926,98.802642822265625,0.4568845331668854,0.26420968770980835,0.28827035427093506,4.5721330642700195,0,0,0.3925129771232605,1.31611355928124e-12,0.25927698612213135,0.039593636989593506,0.41739463806152344,0.06373944133520126,0.026668772101402283,0.20657376945018768,42.88945770263672,91.03294372558594
0.6875,54.0625,0.7396634817123413,98.823272705078125,0.4370640516281128,0.22744165360927582,0.267330139875412,4.570629119873047,0,0,0.399269163608551,6.591056910323911e-13,0.17879840731620789,0.03302667662501335,0.2846357524394989,0.05257638171315193,0.021673262119293213,0.1802637279033661,43.345516204833984,94.45982360839844
0.8125,54.0625,1.0231423377990723,98.31498718261719,0.6618677973747253,0.19347897171974182,0.27047979831695557,4.5802001953125,0,0,0.4083389937877655,3.124747368406927e-13,0.14746256172657013,0.030057035386562347,0.23120678961277008,0.04712647572159767,0.032434601336717606,0.26459449529647827,40.40582275390625,86.73409271240234
0.9375,54.0625,0.9206886291503906,98.932952880859375,0.14635591208934784,0.15951630473136902,0.25436320900917053,4.544920444488525,0,0,0.42207205295562744,1.282169357665064e-13,0.15467877686023712,0.029999999329447746,0.2368919402360916,0.04594527184963226,0.037536222487688065,0.2943809926509857,38.71089172363281,77.09282684326172
1.0625,54.0625,0.9579647183418274,98.81884765625,0.2231907695531845,0.17379967868328094,0.2304789125919342,4.549915790557861,0,0,0.41554388403892517,1.904697103163877e-13,0.1231033056974411,0.029999999329447746,0.19066347181797028,0.046464260667562485,0.0416284017264843,0.31771397590637207,37.78159713745117,74.964385986328125
1.1875,54.0625,0.7644473910331726,98.87837982177734,0.3571722209453583,0.20725710690021515,0.2151920348405838,4.563767433166504,0,0,0.4042338728904724,4.292309509126152e-13,0.101731076836586,0.030762307345867157,0.16061101853847504,0.04856692627072334,0.03530295938253403,0.28527799248695374,36.02412414550781,73.06253814697266
1.3125,54.0625,1.1758774518966675,97.50376892089844,1.3203520774841309,0.2089400589466095,0.25741666555404663,4.624775409698486,0,0,0.40377604961395264,4.455539127749819e-13,0.14842893183231354,0.03650645539164543,0.23451673984527588,0.05767995864152908,0.034264568239450455,0.28095176815986633,35.49232864379883,76.33209228515625
1.4375,54.0625,1.5019469261169434,94.45860290527344,4.039450645446777,0.2878504693508148,0.3118983507156372,4.823091506958008,0,0.25,0.3892555236816406,1.954589051375577e-12,0.2122102528810501,0.0434662401676178,0.34345653653144836,0.07034893333911896,0.03473176807165146,0.2850905656814575,34.6418571472168,82.3744888305664
1.5625,54.0625,4.956979274749756,92.19757080078125,2.8454525470733643,0.3171989321708679,0.2608969807624817,4.6820244789123535,0,0,0.38602718710899353,3.059467826652118e-12,0.27696558833122253,0.050355445593595505,0.4506307542324066,0.08192972093820572,0.014295820146799088,0.15135084092617035,32.332889556884766,77.54058074951172
1.6875,54.0625,4.229809761047363,95.40946960449219,0.3607216775417328,0.246708482503891,0.26700687408447266,4.899746417999268,0,0,0.3954247236251831,9.592449447606843e-13,0.34671059250831604,0.057355254888534546,0.5554735660552979,0.09189025312662125,0.014038506895303726,0.1504594087600708,32.40213394165039,82.79624938964844
1.8125,54.0625,6.1786208152771,93.305267333984375,0.516112744808197,0.17621803283691406,0.22911220788955688,4.928725719451904,0,0,0.41455766558647156,2.030122895962591e-13,0.48733410239219666,0.05610939860343933,0.7560608983039856,0.08704936504364014,0.01119073573499918,0.12795297801494598,30.336238861083984,77.07670593261719
1.9375,54.0625,10.977090835571289,88.00348663330078,1.0194233655929565,0.27944958209991455,0.23373016715049744,5.615781784057617,0,0,0.39033570885658264,1.7048672586519875e-12,0.4624805450439453,0.04252384975552559,0.7471883893013,0.06870196759700775,0.013907216489315033,0.15213190019130707,28.879804611206055,74.341064453125
